genome_id,file,bytes,sha256,shape,dtype,per_row_sum_min,per_row_sum_max
11828,Cutibacterium_acnes_ATCC_11828.pt,2689374,f1f8c6217cf8ed9dbbdc3f84de9f129dba6caf113d93027838b1dce083d0015b,250x5376,torch.bfloat16,2.9976158142089844,3.001115322113037
29399,Cutibacterium_acnes_ATCC_29399.pt,2689374,b246b2e8d84056147cb4dd04c299ff58c2ccc87f0bd0d0d1ef9b9c45d618966e,250x5376,torch.bfloat16,2.9987268447875977,3.0010809898376465
33179,Cutibacterium_acnes_ATCC_33179.pt,2689374,7a0d5f0b9a573fe4aecd5441826d12539e9da25bdbb206103f56d02acaf771e6,250x5376,torch.bfloat16,2.998809814453125,3.001133918762207
51277,Cutibacterium_acnes_ATCC_51277.pt,2764638,7ae3ccf2b5584d3a785b89e55cbc4e3cef9fbdee2027ca335b1988833ab730af,257x5376,torch.bfloat16,2.9988555908203125,3.0011844635009766
6919,Cutibacterium_acnes_ATCC_6919.pt,2689369,fd8aa454599c3913372a7f24cee916883664a5174bd1b13e117b6fd31c24cf75,250x5376,torch.bfloat16,3.000471591949463,3.0020456314086914
33202,Edwardsiella_ictaluri_ATCC_33202.pt,4140968,964beec6d123b60820b3401c56f5223e395e8a67535bbdf5c397d33f43bb948f,385x5376,torch.bfloat16,2.997772216796875,3.00191593170166
15947,Edwardsiella_tarda_ATCC_15947.pt,4151641,637e0825c998c91a20c745bf01fb4ac86876b2e5566ddfdc7203565ca86667e0,386x5376,torch.bfloat16,2.9953994750976562,3.004446029663086
BAA-2468,Enterobacter_cloacae_ATCC_BAA_2468.pt,5700018,2e2a0be39b60bdda1ea4fb353f8e78dd498c12e71041e0755f3d77b4780b0292,530x5376,torch.bfloat16,2.9986610412597656,3.003150463104248
BAA-3045,Enterobacter_cloacae_ATCC_BAA_3045.pt,5538738,caee918a388e5a8a1680186b9c00c9354f0c73969454004dcedd71a0add913ba,515x5376,torch.bfloat16,2.9976806640625,3.0040206909179688
13047,Enterobacter_cloacae_subsp_cloacae_ATCC_13047.pt,6044137,5d07e428a50c97751dd8c9db2e63dd68c61b6214afdeca023a67ae1a84edbf52,562x5376,torch.bfloat16,2.998445510864258,3.0013227462768555
23355,Enterobacter_cloacae_subsp_cloacae_ATCC_23355.pt,5237737,27a8b8dd46570e8c643bc0a0f7ee4b37e7d5472444acea991fef774947b49db1,487x5376,torch.bfloat16,2.9959068298339844,3.0011143684387207
35030,Enterobacter_cloacae_subsp_cloacae_ATCC_35030.pt,5140969,72f266d52983d4965abfc55bb83c07c38336526d4f06ec60ffb92f89ee9c9f8f,478x5376,torch.bfloat16,2.9970703125,3.001659393310547
BAA-1143,Enterobacter_cloacae_subsp_cloacae_ATCC_BAA_1143.pt,5388280,b3f677a1b279a6a9a48f48cf8d050202b7e5d5ab19943253aa2cd99ddcf1dff5,501x5376,torch.bfloat16,2.9970703125,3.0010762214660645
700323,Enterobacter_hormaechei_ATCC_700323.pt,5162423,004e278ba11b96364c93b452d6e1a10eb34b6bcb52ff0d8b4e5a55c2826ec50f,480x5376,torch.bfloat16,3.0000805854797363,3.00335693359375
49141,Enterobacter_ludwigii_ATCC_49141.pt,5323688,91a461793b263c87dd6526bacc74a42f18f77126d29c4aa7d36d7a34e66df41d,495x5376,torch.bfloat16,2.999053955078125,3.0011558532714844
700327,Enterococcus_casseliflavus_ATCC_700327.pt,3764678,0b06bbd83854b537c1d97a470e7db6e3f39eb7d6fa9e1c930687a8a9cebd2c2f,350x5376,torch.bfloat16,2.9984130859375,3.001133441925049
19432,Enterococcus_durans_ATCC_19432.pt,3442014,93d844f655b4a078680d122f7fa72955c1f1dd6d7dc366f4bba7decdf86fe98c,320x5376,torch.bfloat16,2.995697021484375,3.0010986328125
14506,Enterococcus_faecalis_ATCC_14506.pt,3259304,ed009770d6e9486c17e576b4844ed18481f18ff2b7f17ce31dcff74442fd0727,303x5376,torch.bfloat16,3.0003409385681152,3.001366138458252
19433,Enterococcus_faecalis_ATCC_19433.pt,3087272,f76c238347a5cbe91843b00903c49f4c4e2b88e616546102e1a4183605f11d85,287x5376,torch.bfloat16,3.0002779960632324,3.001291275024414
29212,Enterococcus_faecalis_ATCC_29212.pt,3302312,1fefd386cc004cd30a1607d8723de5fa8c693e9f31bb00c5efb0c88baf7e6573,307x5376,torch.bfloat16,2.9983787536621094,3.0025672912597656
33186,Enterococcus_faecalis_ATCC_33186.pt,3065768,86cfb355c05adfa91626f9d19012b591d27a0b781ea7b857cf3ca81d7dde41d1,285x5376,torch.bfloat16,2.9987258911132812,3.001156806945801
47077,Enterococcus_faecalis_ATCC_47077.pt,2947496,428bca7f25fe1fad580ce3e2ae9b44fbb87b171fc1f1cd9ac520beb9ccebacfd,274x5376,torch.bfloat16,2.9998841285705566,3.00113582611084
51299,Enterococcus_faecalis_ATCC_51299.pt,3753896,b3d77f2ea057f57e1fc74a8923183c0c88d46afd4e1ba79b86da57677a1cceba,349x5376,torch.bfloat16,2.9967870712280273,3.003450393676758
51575,Enterococcus_faecalis_ATCC_51575.pt,3753896,28f1a9f97e0d6422acf046afc43684ec9f9589e44501728a616d1fb8823276d1,349x5376,torch.bfloat16,2.9986038208007812,3.001232624053955
700802,Enterococcus_faecalis_ATCC_700802.pt,3624877,a4721c2156e208eefdbb054d87dd20d748e7b5cc77507f9f0dacb4df73c63664,337x5376,torch.bfloat16,2.9974708557128906,3.002086639404297
7080,Enterococcus_faecalis_ATCC_7080.pt,3012003,a7687df67c465f17f97ee44408860851535cd67ad51a55547fd52ed5b9a68675,280x5376,torch.bfloat16,3.0001893043518066,3.0025596618652344
BAA-2365,Enterococcus_faecalis_ATCC_BAA_2365.pt,3786167,b9331c6e53a69e4a90df5aaa26c533854d9fc9381a565f04a564511e8e6c59e3,352x5376,torch.bfloat16,2.9981231689453125,3.002145767211914
19434,Enterococcus_faecium_ATCC_19434.pt,2721635,1617bff20aa1cc565ef2bf989ff528849b38c56f3c59ca563340c6ce9bb1cbfb,253x5376,torch.bfloat16,3.000333309173584,3.0011706352233887
27270,Enterococcus_faecium_ATCC_27270.pt,2710883,83b43f5f2c84e96c0a9048da01880d50a20749633edb4e8a32edc580f13ee6a4,252x5376,torch.bfloat16,2.9960594177246094,3.0018386840820312
35667,Enterococcus_faecium_ATCC_35667.pt,2635619,119adfa550e91b950a2a4fe0ef49466f3ba7061a277ea34658493601956585f6,245x5376,torch.bfloat16,3.0004405975341797,3.0013113021850586
51559,Enterococcus_faecium_ATCC_51559.pt,3452835,5ee8fd7e1a7fd86549faa95bb91c990eae0f94b9078edb5453999442cd69cabb,321x5376,torch.bfloat16,2.996124267578125,3.0013275146484375
6569,Enterococcus_faecium_ATCC_6569.pt,3130206,29fc5eb6fd25d1e9298ec2e6a5fe1f71fc207190c1a5d4e030076565e51cfdf6,291x5376,torch.bfloat16,3.0004615783691406,3.0029983520507812
700221,Enterococcus_faecium_ATCC_700221.pt,3431336,ddd52794af57c76aa0e5af766574c3db2c2b4f89e39c05622458c2f7aa38e817,319x5376,torch.bfloat16,2.9981842041015625,3.002544403076172
BAA-2316,Enterococcus_faecium_ATCC_BAA_2316.pt,3442098,64624e07e49ca866ebb3d43476286329e75d97502a12ef1f22e6d67cbf62644f,320x5376,torch.bfloat16,2.9997329711914062,3.0030455589294434
10541,Enterococcus_hirae_ATCC_10541.pt,3065689,d229c2372594c6fcda26400110f9f43b79afb65dc2a06d9c9828282329ba978d,285x5376,torch.bfloat16,3.0002808570861816,3.0033340454101562
#001,Escherichia_coli_ATCC_#001.pt,6140746,a2d8d050d8f4ac6c43908acfc6ded0a4d4e913a99fa0bd4a74260b418057e948,571x5376,torch.bfloat16,2.9983134269714355,3.0034942626953125
#003,Escherichia_coli_ATCC_#003.pt,5205322,a0cc39be689449e3bf829d56353059a1d23c3c6c1b7be99c3a15e511f062fe93,484x5376,torch.bfloat16,3.0004429817199707,3.002805709838867
#004,Escherichia_coli_ATCC_#004.pt,4990282,97c26e1cd472dd95fa55e59a4c62eddc5ed05babe3ca8ec23bde81f2f83cb3fb,464x5376,torch.bfloat16,2.9994239807128906,3.0011563301086426
#005,Escherichia_coli_ATCC_#005.pt,4882762,d59b56a387d8e5ee35a52845cbaf4664e525a53b48204a47245ff5014f061238,454x5376,torch.bfloat16,2.9986572265625,3.001250743865967
10536,Escherichia_coli_ATCC_10536.pt,5624655,0a755d9b86860411f9f6a86765a46efee363e1bb8d36581181fcbede530de96c,523x5376,torch.bfloat16,2.9977216720581055,3.001265048980713
11229,Escherichia_coli_ATCC_11229.pt,5334351,cd46d2959527ec1b25d2226e67f2c1a713152f0228c4d98868a94e91489bc19a,496x5376,torch.bfloat16,2.9958343505859375,3.0011520385742188
11303,Escherichia_coli_ATCC_11303.pt,4979535,0c13a4bfaa638a9ba3c8fe8a3460c9885591f4809bfe10beb9053fb16c033c7a,463x5376,torch.bfloat16,2.9996414184570312,3.0011167526245117
11775,Escherichia_coli_ATCC_11775.pt,5431119,dd4c73c43781218f4c8d383c61f6a1d920df2e8a1d50a5a92d617bc04406be0c,505x5376,torch.bfloat16,2.9980506896972656,3.001162528991699
12014,Escherichia_coli_ATCC_12014.pt,5828943,a2b7a52dc28c67b7ff5331ac695a97670bb21e2afb753b19771d72dc808a7527,542x5376,torch.bfloat16,2.996227264404297,3.0012168884277344
15224,Escherichia_coli_ATCC_15224.pt,5388111,c614d50aaed71d05463d4f5d6b73983dbea9914d38a4028d6d56bc3b8ce73839,501x5376,torch.bfloat16,2.996532440185547,3.0035438537597656
15597,Escherichia_coli_ATCC_15597.pt,5076303,37e473bcf853d779853d2cecd6e6deb274c6a7479f473584e4ab9709482d2603,472x5376,torch.bfloat16,3.0004630088806152,3.001913070678711
23506,Escherichia_coli_ATCC_23506.pt,5678415,3b494c7d71159c23bd70d0fabb0ebc18d535c1ab72919fe1737fcf40457a1c21,528x5376,torch.bfloat16,2.996673583984375,3.0031204223632812
23631,Escherichia_coli_ATCC_23631.pt,5087055,b662eda1e17f263a2718f40aa62fa550d7e790bdace6c5b0515b5aff56452618,473x5376,torch.bfloat16,2.9994029998779297,3.001162052154541
23716,Escherichia_coli_ATCC_23716.pt,5162319,aac2ccd9e2892d88de514ab41e28df7a1c889b622b68deab5ff5f646967f1d05,480x5376,torch.bfloat16,2.9967193603515625,3.0011062622070312
23724,Escherichia_coli_ATCC_23724.pt,5173071,6302a30c2218dd143475fe1eb4f8ba14d31b325444e6ec4bcde1fcbd1f71666b,481x5376,torch.bfloat16,2.9967803955078125,3.001527786254883
25404,Escherichia_coli_ATCC_25404.pt,5087055,243a73ea18ea111dda065134a12dca102b5aa776821d8bfeca60eb101c69329e,473x5376,torch.bfloat16,2.9994029998779297,3.001133441925049
25922,Escherichia_coli_ATCC_25922.pt,5635407,85e7584c169af2738d412874309c95e4dc3c14e17aa8cde86fd3eb24daf084e3,524x5376,torch.bfloat16,2.996065139770508,3.0012264251708984
27325,Escherichia_coli_ATCC_27325.pt,5001039,a8337263a89fbe58904c8108954274141acdb8b0ddc15e9fb4a3c2208e8facc9,465x5376,torch.bfloat16,3.0004281997680664,3.002410888671875
31616,Escherichia_coli_ATCC_31616.pt,5592399,48a3774bf7bb6d4ef9cbba85975c14212de562adc03db9e8f0fc6150c07174e4,520x5376,torch.bfloat16,2.998582363128662,3.0027661323547363
35150,Escherichia_coli_ATCC_35150.pt,6054735,7ff1a920c0cb64af9515ffc53e5f36eaa229fdd0c8741b9c6a0396acbf513cc0,563x5376,torch.bfloat16,2.99664306640625,3.005035400390625
35218,Escherichia_coli_ATCC_35218.pt,5549391,09be8204540877307c7fc0c33efadba940353563584a6b49ca6c877bf6f5f1a0,516x5376,torch.bfloat16,2.998541831970215,3.0012292861938477
4157,Escherichia_coli_ATCC_4157.pt,5646154,63221305f4cc2443f435f656c0d711d61374c17ecb93b85e8ca81d00d31c8da3,525x5376,torch.bfloat16,2.9973063468933105,3.0017313957214355
43827,Escherichia_coli_ATCC_43827.pt,5323599,e785808feaf1581087d4013252a6e89d685f35b5f7b406fc67ad8a50f8b0d177,495x5376,torch.bfloat16,2.9965667724609375,3.001190185546875
43894,Escherichia_coli_ATCC_43894.pt,6054735,306781ab8f2ad3c8eae005b846ef48f17fa8a21dd257c2b3b53318cb22ec885c,563x5376,torch.bfloat16,2.996337890625,3.002410888671875
43895,Escherichia_coli_ATCC_43895.pt,6043983,ee371a08ccae44ce14d721b527af27d573778820478a54cd974e6ea6c05c06b9,562x5376,torch.bfloat16,2.9965248107910156,3.002124786376953
47076,Escherichia_coli_ATCC_47076.pt,4990287,4d62c70dd0aa949eb324d7d7b7bec5bc627ea22ea175a17ddc1c3ba57616f9c4,464x5376,torch.bfloat16,2.999241828918457,3.001197338104248
51659,Escherichia_coli_ATCC_51659.pt,6194511,8dddacf9be22082134907cdaf5c7703bb7e4764e4042ea43b0fd9581eaa361ef,576x5376,torch.bfloat16,2.9969024658203125,3.004304885864258
700336,Escherichia_coli_ATCC_700336.pt,5678420,0dea0991d4138e3a59394c4f399d7832e967613a96241e249a3661f5c9fa96b8,528x5376,torch.bfloat16,2.999908447265625,3.0011115074157715
700728,Escherichia_coli_ATCC_700728.pt,6033236,fc3433549b25a9919d9299361c063a5faa497542a92a2501fb8b08c2f9cf5381,561x5376,torch.bfloat16,2.997537612915039,3.0036544799804688
700926,Escherichia_coli_ATCC_700926.pt,5001044,003f18bde658bb3d11214267633b1a14674b9aa44fc6aab7d4f9cc464004411c,465x5376,torch.bfloat16,2.9978408813476562,3.001098155975342
700928,Escherichia_coli_ATCC_700928.pt,5635412,1580d71b15db498a0778836971f389055f1fab5697cd0ccae50c4becb629c9a1,524x5376,torch.bfloat16,3.0003886222839355,3.001741409301758
8739,Escherichia_coli_ATCC_8739.pt,5108554,06afcd52fbffc0bab9ceaf4e4c2275348e58d5b181350c9a7f74c97944c101f5,475x5376,torch.bfloat16,3.000462532043457,3.0043067932128906
9637,Escherichia_coli_ATCC_9637.pt,5398858,d59b65dcc9f254f0e754ec47ffb92e938746650be4bddc20f498a116389a50d2,502x5376,torch.bfloat16,2.99578857421875,3.001842498779297
BAA-1025,Escherichia_coli_ATCC_BAA_1025.pt,4872030,377aaad56790a44c8309635ce93947b414938f6cd9bc460c273d3c4fffc0c6f6,453x5376,torch.bfloat16,2.997957229614258,3.001176357269287
BAA-2340,Escherichia_coli_ATCC_BAA_2340.pt,5861214,f4c921f02ac08e5c074f07ba67368811e26c26f82bc1e26ef1a144e46b39c983,545x5376,torch.bfloat16,2.999431610107422,3.0024375915527344
BAA-2452,Escherichia_coli_ATCC_BAA_2452.pt,5441886,51cd5c6374d2e23f839609c5735d0d70944295a58fa68b375d8a3eefc9710521,506x5376,torch.bfloat16,2.998626708984375,3.0044898986816406
BAA-2469,Escherichia_coli_ATCC_BAA_2469.pt,5979486,7f9df299cbdd736bc002768981894d0822a272198bbbabe3db2e92474b79b5ef,556x5376,torch.bfloat16,2.9970245361328125,3.003082275390625
BAA-2471,Escherichia_coli_ATCC_BAA_2471.pt,5484894,c88ea390e2432d108ebf5715fe1c37927f496a455a8a0cfeb4268b5636c76540,510x5376,torch.bfloat16,2.999744415283203,3.001570701599121
BAA-2523,Escherichia_coli_ATCC_BAA_2523.pt,5689182,2bc9f1103acb95d5af06052992bcf7e31ad5b9352c2663eb84c89745938866a5,529x5376,torch.bfloat16,2.9991369247436523,3.001173496246338
BAA-3051,Escherichia_coli_ATCC_BAA_3051.pt,5850462,61b32ff80e7ac85ae76c6108db54fc9b8f1d56c308636c8c70cdee0c8b9c5f32,544x5376,torch.bfloat16,2.997654914855957,3.002044677734375
BAA-3054,Escherichia_coli_ATCC_BAA_3054.pt,5979486,5ef8ca9785c4a3899e34b0ab11ba6e5027b5831c9166f2cd748feb6cb5027594,556x5376,torch.bfloat16,2.998106002807617,3.0013675689697266
BAA-3170,Escherichia_coli_ATCC_BAA_3170.pt,5699934,e20e695e03de710aaf5465454b095dedc7042b8214ca20e064945c987e50d12d,530x5376,torch.bfloat16,2.9959716796875,3.00347900390625
49676,Exiguobacterium_chiriqhucha_ATCC_49676.pt,3270086,f254bf4efe04af6259f653f6b4f2fb9a12809b393a80a58a25a5792a1e985955,304x5376,torch.bfloat16,2.999256134033203,3.004119873046875
36031,Fusarium_keratoplasticum_ATCC_36031.pt,53073335,61ea380c6060a8260730bd90382b5460cd6cf74c71263bd0c112011dbd2d6501,4936x5376,torch.bfloat16,2.9970474243164062,3.003467559814453
MYA-1198,Fusarium_oxysporum_ATCC_MYA_1198.pt,54223784,9fa935b634fd7fd0257130502295081393feb7e1c3643fb0bfdfea79001616ff,5043x5376,torch.bfloat16,2.994873046875,3.00274658203125
23726,Fusobacterium_nucleatum_subsp_nucleatum_ATCC_23726.pt,2474498,9e6cead427cd7339d8cd7400576ed691117cbb51939564255608806da000511d,230x5376,torch.bfloat16,2.9993162155151367,3.0012149810791016
25586,Fusobacterium_nucleatum_subsp_nucleatum_ATCC_25586.pt,2345474,c56321807d01c297a4c7e7f78f636f07caf9355278edb21165e1205f2787a21d,218x5376,torch.bfloat16,3.000115394592285,3.0013256072998047
10953,Fusobacterium_nucleatum_subsp_polymorphum_ATCC_10953.pt,2657356,1bd01d37eeecc208c2edc92933464993aebc586ed4d4505aa5c10e3537552bd0,247x5376,torch.bfloat16,3.0000734329223633,3.00262451171875
49256,Fusobacterium_nucleatum_subsp_vincentii_ATCC_49256.pt,2356226,af6869c41857fc83ced07f89350e9dab3695b54542b3d7d5bfded7ecc31bcfc4,219x5376,torch.bfloat16,3.000175952911377,3.001378059387207
27725,Fusobacterium_varium_ATCC_27725.pt,3560355,040720f4a9ae037569c13f1ef52d6458bcd7797e3266b96c39d9f358707fc06b,331x5376,torch.bfloat16,2.999448776245117,3.0013232231140137
14018,Gardnerella_vaginalis_ATCC_14018.pt,1797032,60c537a1a4b8258decfd77aee03c1f3da204bb17a653a275c93197feb74529e0,167x5376,torch.bfloat16,3.000150680541992,3.0010523796081543
49145,Gardnerella_vaginalis_ATCC_49145.pt,1850792,a03dd69d305d2ec92107ba652ad0f61b457e69ca836a7b1a2f31fe1add4ea13b,172x5376,torch.bfloat16,2.9958038330078125,3.0011091232299805
19417,Glaesserella_parasuis_ATCC_19417.pt,2646440,363fc59c91a5326ab5292a48bf86370e47043fe44a67d29bc750903720edd839,246x5376,torch.bfloat16,2.998749256134033,3.0010690689086914
10211,Haemophilus_influenzae_ATCC_10211.pt,2055085,6180c1989c98249d576b41a5c951094e27deaea673a7b08f85c631f7e5d7b8b4,191x5376,torch.bfloat16,3.0003819465637207,3.001091957092285
19418,Haemophilus_influenzae_ATCC_19418.pt,2001325,1f57d872c1d6ca0ba45d0dc4b090a21db482acc55c75367515a1d9670c6f59e0,186x5376,torch.bfloat16,3.000382900238037,3.0011143684387207
49247,Haemophilus_influenzae_ATCC_49247.pt,2012077,88e9d510433a68aa056d56981240c07498990aa7830ac0c5d47d9cff95856bdd,187x5376,torch.bfloat16,3.000354766845703,3.001112937927246
49766,Haemophilus_influenzae_ATCC_49766.pt,2001325,7add0c3600e1300d237192a60d8539c3bdd8d47d571964176712e49dd1e62689,186x5376,torch.bfloat16,3.000443458557129,3.0011558532714844
51907,Haemophilus_influenzae_ATCC_51907.pt,1979821,91e4cfbc4fa5c315cd6f6a55af787a1a1d3eb617c40b7865923dd00d5eff647b,184x5376,torch.bfloat16,3.0002050399780273,3.0022735595703125
43504,Helicobacter_pylori_ATCC_43504.pt,1818462,57bd962cf06f49fe86f58b7870655cdafb797e7e739e69358e2db6e8d2d58d52,169x5376,torch.bfloat16,2.9956512451171875,3.0017852783203125
43526,Helicobacter_pylori_ATCC_43526.pt,1818462,d5c4cc6e96a75d6c9bceca1eacaa8597ee5a43e8bb2ea93b5ba42902d8fbd5f7,169x5376,torch.bfloat16,2.9976043701171875,3.0011038780212402
43629,Helicobacter_pylori_ATCC_43629.pt,1925982,9278bffeafe86a18a71dff1ac8fad81f959ceb4628c463fbd12d4a3e3155eef6,179x5376,torch.bfloat16,2.99853515625,3.0012550354003906
51653,Helicobacter_pylori_ATCC_51653.pt,1743198,d439b167174b7df66169ffafdd0ccca811d6a3e844024084ab59d24d5ac681cd,162x5376,torch.bfloat16,2.9982452392578125,3.0012927055358887
700392,Helicobacter_pylori_ATCC_700392.pt,1796963,ecf8a0c66c00ca55d298e612eb0fab21ade2e9d9a7d375355f7d42ecc2f2aaaf,167x5376,torch.bfloat16,3.000375747680664,3.0015029907226562
6258,Issatchenkia_orientalis_ATCC_6258.pt,11764141,6c5186d774d5f6ba4668390871110e595395d494f732a00d96db4f3529b0ff16,1094x5376,torch.bfloat16,2.9985485076904297,3.0019783973693848
13048,Klebsiella_aerogenes_ATCC_13048.pt,5689251,38e71f5f7b701d185483ed71a615e80fa9be8138d72e4086ff3dfa6d6efea452,529x5376,torch.bfloat16,3.0003538131713867,3.0013351440429688
35029,Klebsiella_aerogenes_ATCC_35029.pt,5700003,33cb43deb4763549e5a34e395956538b02c5f9e7584c62cb1a98440d227bfd71,530x5376,torch.bfloat16,2.99560546875,3.0011048316955566
49701,Klebsiella_aerogenes_ATCC_49701.pt,5570979,8d3fb604f9571f026e76c528a75b0b0351e0088e1c068c62a202001ee1d04bbf,518x5376,torch.bfloat16,3.000439167022705,3.001133918762207
51697,Klebsiella_aerogenes_ATCC_51697.pt,5710755,979a8dcbbd94dfa88ea394aaa57f82fb4f31f938ed6af42e058040df505d2e42,531x5376,torch.bfloat16,2.996792793273926,3.0014095306396484
43086,Klebsiella_michiganensis_ATCC_43086.pt,6452663,e231ab74c420de3bfcafb036b39404d1de8badc2ce633c3872cf0e1ef38178bb,600x5376,torch.bfloat16,2.99652099609375,3.002617835998535
13182,Klebsiella_oxytoca_ATCC_13182.pt,6302041,ed81f5bd19ce0c3c3357bb0804396a70e901898f069e24124d5d0519d81d13d6,586x5376,torch.bfloat16,3.0004334449768066,3.001234531402588
49131,Klebsiella_oxytoca_ATCC_49131.pt,6312793,88c4c3a0c338c688cfb7552e97f180f035bfad3d675452a212aebdef825feeca,587x5376,torch.bfloat16,2.998403549194336,3.0011396408081055
700324,Klebsiella_oxytoca_ATCC_700324.pt,6388062,eb81fcef558ff7b7b31fc9d1f6140835e713216204f2be0d354abea6d7838d2e,594x5376,torch.bfloat16,2.9964332580566406,3.0036773681640625
BAA-1705,Klebsiella_pneumoniae_ATCC_BAA_1705.pt,6237623,dde5433a51f4b370d7f7600bf4c98c6f6ee3ba74a6162fdbc449d7ff9f0f256a,580x5376,torch.bfloat16,2.9952392578125,3.0015869140625
BAA-1706,Klebsiella_pneumoniae_ATCC_BAA_1706.pt,5958071,b418694ac9a23e16184bf77a16e2b7027726852b6363dc61f44f7756564a8285,554x5376,torch.bfloat16,2.9979286193847656,3.0016775131225586
BAA-2146,Klebsiella_pneumoniae_ATCC_BAA_2146.pt,6248375,ad4ec7c94496b4caae238524dafb81e33f01e97d703c104715542bcc855ba08e,581x5376,torch.bfloat16,2.9954986572265625,3.001214027404785
BAA-2342,Klebsiella_pneumoniae_ATCC_BAA_2342.pt,6366647,0cc13e009a719da3140e0f52d6997f76bbf9f56a7c69a40c4d385a48c7d1717e,592x5376,torch.bfloat16,2.996969223022461,3.0011491775512695
BAA-2814,Klebsiella_pneumoniae_ATCC_BAA_2814.pt,6291383,58f8a49a09cba3cc550c7405342d4bca3f17edaca1809f8766eee1868ca7d4e7,585x5376,torch.bfloat16,2.9952392578125,3.0041046142578125
10031,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_10031.pt,5678589,2a3bd8d1d238c9174ecf5e8223d65be417b0f203d5687a6886aa2b55887c4e04,528x5376,torch.bfloat16,3.000377655029297,3.0011844635009766
12657,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_12657.pt,5796861,d58a9b9ae1834d37ade9861023b2ea7baec4c8a5f3e949a0676ee67c7fb48bb0,539x5376,torch.bfloat16,2.997833251953125,3.0023746490478516
13882,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_13882.pt,5796861,4a487fdaeb410d0ce79f763aa6f4f31da010eed2aa1894b750ddc0bfdb4a6bd0,539x5376,torch.bfloat16,3.000433921813965,3.001554489135742
13883,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_13883.pt,6001149,a22aa76f7c58098de8e6c05cfa1da0a1ebc5cc63edf496f22c90cd2aa9aef289,558x5376,torch.bfloat16,2.99713134765625,3.0039596557617188
15380,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_15380.pt,5936637,be2069abb2ee9be393cf817aedef21e5d385c6011d6e966f385a52d86d232889,552x5376,torch.bfloat16,2.998075485229492,3.0012083053588867
23356,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_23356.pt,5818365,36ce7fcb3612c4ef151c170f12a50ad6c1292b32ad834ceb9537c70109de2a47,541x5376,torch.bfloat16,3.000300407409668,3.001225471496582
27736,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_27736.pt,5904381,b36c5c9a37a9a9f98628a4dc8b11add94be2de191521ee77c0fd6ab2e465a2d3,549x5376,torch.bfloat16,2.9969329833984375,3.0022830963134766
27799,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_27799.pt,6484989,90dcceae352e8009e80be13883f5d69d0636eb505e81252c29dadd24599348fc,603x5376,torch.bfloat16,2.9998598098754883,3.004150390625
29665,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_29665.pt,5807613,b63e5b6e7da9c2586c732c47e6ff523823282b245f319bfa0f7f287ff69fab32,540x5376,torch.bfloat16,2.9990310668945312,3.00140380859375
33495,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_33495.pt,5979645,db26b5ced0de68662bf6dd203b3eea3eb70e54134d7286d9ab556e9fd08e9676,556x5376,torch.bfloat16,2.9957237243652344,3.0028533935546875
35657,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_35657.pt,5796861,a70dfdeeb8387da8d5c2e5d964104e140f0f22ea1b726dff32e1c83ecb302c5f,539x5376,torch.bfloat16,3.000433921813965,3.001554489135742
43816,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_43816.pt,5775357,7220f9cd307273c791be85cc5a6554f5f222e0326fee319cffac9c62bf49bf0e,537x5376,torch.bfloat16,3.000347137451172,3.0028743743896484
49472,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_49472.pt,6001149,a4542d14bf7723f9f2cbf7d8f7dc33073b644ae0a2dc0df10daa0e511367e698,558x5376,torch.bfloat16,2.9994983673095703,3.0022964477539062
BAA-2470,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_BAA_2470.pt,6560332,3326f72f0376904fc76b7731452c79333690630ce7ce4dbf703c6c9439eed578,610x5376,torch.bfloat16,2.996002197265625,3.0038623809814453
BAA-2524,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_BAA_2524.pt,6087244,059e899e7c426adec0ce070d49b7b63de355fb719ab64953e2dde3db61bc6af3,566x5376,torch.bfloat16,2.9942626953125,3.002286911010742
700603,Klebsiella_quasipneumoniae_ATCC_700603.pt,5947334,888efcfa5921f244aa05cc7e6aa61476bf38e040a87b9ac225ce95d8f2a2cc11,553x5376,torch.bfloat16,2.999932289123535,3.001150131225586
2512,Kluyveromyces_marxianus_ATCC_2512.pt,12420013,12bfc72ba13ae378e3590ca8efc05d18568db3820fa8c833626bf8e8871a5d34,1155x5376,torch.bfloat16,2.9962844848632812,3.0018348693847656
9341,Kocuria_rhizophila_ATCC_9341.pt,2904404,d420b413b8991f352a843b1054ac193b3ea05afc7cc81b78edc71d34d8f0d6e2,270x5376,torch.bfloat16,2.999927520751953,3.0011630058288574
