genome_id,species_label,source_type,source_identifier,current_fasta_file,current_fasta_bytes,current_fasta_sha256,embedding_file,embedding_bytes,embedding_sha256,used_by_classification,used_by_mic,used_by_synergy
13472,Bacillus cereus,ATCC FASTA archive,ATCC 13472,Bacillus_cereus_ATCC_13472.fasta,5426199,edc04143bb3cb544c75faadd2f3d5bf767c68a403feea47f2888edd4db35afc7,Bacillus_cereus_ATCC_13472.pt,8734011,4dd1e62c8546b92ea4611d400ef312819b6fdf14769019b0f9eb1333c8cfc408,False,True,False
13525,Pseudomonas fluorescens,ATCC FASTA archive,ATCC 13525,Pseudomonas_fluorescens_ATCC_13525.fasta,6619576,a741cec5c2d4f0084befdc216ec06928b7f96c070327c77b70e733ed30fb2314,Pseudomonas_fluorescens_ATCC_13525.pt,10683811,7f54c37c4cea47ca2bc14bcb13827b55ea90f4f45cae8ea8fed93fd09c70a3e4,False,True,False
13565,Staphylococcus aureus,ATCC FASTA archive,ATCC 13565,Staphylococcus_aureus_ATCC_13565.fasta,2872536,30c045d121bb837cbf40f61890f34135a7c10a92cdf98d68b0badd8b5db1b476,Staphylococcus_aureus_ATCC_13565.pt,4588889,320e82b4936dbe16dd7c9a6de5ff6cdabf17d27c5d415316e4b3ce1286d0676a,False,True,False
13636,Stenotrophomonas maltophilia,ATCC FASTA archive,ATCC 13636,Stenotrophomonas_maltophilia_ATCC_13636.fasta,4579251,266c09789841e24a5b22f909d19b84e7b42389f074de86b87e8da27ce5eaa93f,Stenotrophomonas_maltophilia_ATCC_13636.pt,1410492,55becac154db678bd2b42e094d0aa6d08b111cdaada340bda138fef348398c90,False,True,False
13637,Stenotrophomonas maltophilia,ATCC FASTA archive,ATCC 13637,Stenotrophomonas_maltophilia_ATCC_13637.fasta,5087601,4d5e10a1cd2a9ec600866e0fb0ffcb06477435556f9b73d01339d4e9dc15afeb,Stenotrophomonas_maltophilia_ATCC_13637.pt,8209852,163de633ef1416fe96f3f3aab9ba25d4066191c0aaa6d584d466205e9431e413,False,True,True
13690,Cryptococcus neoformans var grubii,ATCC FASTA archive,ATCC 13690,Cryptococcus_neoformans_var_grubii_ATCC_13690.fasta,19384515,c89ead90b737cde4da22cd7986a1bc0a64d4285fa88a419c82fc75eff2e90120,Cryptococcus_neoformans_var_grubii_ATCC_13690.pt,4982234,2eec7224c0ceb48b9584298b83dad765b52e104a58b58da347cb4c9a167b4857,False,True,False
13803,Candida tropicalis,ATCC FASTA archive,ATCC 13803,Candida_tropicalis_ATCC_13803.fasta,15627813,7143aa31cd7ad974ba127137e31b0bf8b4e84cadc866f00e7cbb87b0f834f115,Candida_tropicalis_ATCC_13803.pt,3360074,b491b1b4359248380722b41811fdd803693cd5f57f895a3c0d52903f6b15215b,False,True,True
13813,Streptococcus agalactiae,ATCC FASTA archive,ATCC 13813,Streptococcus_agalactiae_ATCC_13813.fasta,2328554,6ee29cd816d7425e0961442e83687f70316c56360af1a9ce8ebfc202c2febe8b,Streptococcus_agalactiae_ATCC_13813.pt,3737000,1a71110a530cf036bd82f27b2398c7491331484a43190041faf0f6ffd3cef4df,False,True,True
13880,Serratia marcescens subsp marcescens,ATCC FASTA archive,ATCC 13880,Serratia_marcescens_subsp_marcescens_ATCC_13880.fasta,5246711,21f53dc50bb8a78fca157766e8d00289c30b064e47eb7f8e6df8e42e36fc5116,Serratia_marcescens_subsp_marcescens_ATCC_13880.pt,8390116,999ec65d7d829e0c25d0c8ac3eb5f3897d2285f23890dcdf42fc183a778f501d,False,True,True
13882,Klebsiella pneumoniae subsp pneumoniae,ATCC FASTA archive,ATCC 13882,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_13882.fasta,5477966,10e1c01970ec547ec32c2a063da851652dfa8e9a735d85f3911b0a7e28cee967,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_13882.pt,8570350,84b47ae1c6ef24c29a049c13a6e661a5051dd9e84b2e514bedb989ac1207cb94,False,True,False
13883,Klebsiella pneumoniae subsp pneumoniae,ATCC FASTA archive,ATCC 13883,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_13883.fasta,5641530,b791175d0909348f980eb8eab75b2964184feb9a6e224dbe199337aa37acdade,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_13883.pt,8603118,b5391b7bc9e3cc25fcb7186d79b00ddc246a405bf4ad7eaae313004994829c48,False,True,True
13932,Listeria monocytogenes,ATCC FASTA archive,ATCC 13932,Listeria_monocytogenes_ATCC_13932.fasta,3000253,73a35c9508a889917596bba6021f465000a1c1598506dac32dc5bd006cba5453,Listeria_monocytogenes_ATCC_13932.pt,4851038,2029c9553e64eeeb16766e612525cfeabfb822aceccd35bd463b0d68b8da58fa,False,True,False
14018,Gardnerella vaginalis,ATCC FASTA archive,ATCC 14018,Gardnerella_vaginalis_ATCC_14018.fasta,1695258,4915a87abbb770db832e296850d28d0e96ebff3d86df4aa791d0ec7b338fc502,Gardnerella_vaginalis_ATCC_14018.pt,2737497,c486707553b466b3cc574ba2748898ce9ad0bebddb3c31edf6292cfc12eb1b1b,False,True,True
14028,Salmonella enterica subsp enterica serovar Typhimurium,ATCC FASTA archive,ATCC 14028,Salmonella_enterica_subsp_enterica_serovar_Typhimurium_ATCC_14028.fasta,5047058,9dde7acb98687a13b4e31c3fb5cbe108d1f0181d13d3f2a0bd975140f1a305f0,Salmonella_enterica_subsp_enterica_serovar_Typhimurium_ATCC_14028.pt,7997054,7a0d9687410878562d7a092ece0a4e31c6d6ef9d52b1c503e6bbbf7d56819ea0,False,True,True
14035,Vibrio cholerae,ATCC FASTA archive,ATCC 14035,Vibrio_cholerae_ATCC_14035.fasta,4211617,42e747ce95c0c0a0c4fe17f2b0441a3662adb1a4162bdbdbbbfc6c4494ad54b8,Vibrio_cholerae_ATCC_14035.pt,4965691,23120aec94acd65a0c3288c27da71621608161d142f60693ea81a97f43ffdc7c,False,True,False
14041,Serratia marcescens,ATCC FASTA archive,ATCC 14041,Serratia_marcescens_ATCC_14041.fasta,5144878,cb6fe70f7a3648da7cb1e1e750688a2973c59dbdfed5c5935a0a3fca4f32957f,Serratia_marcescens_ATCC_14041.pt,8308047,aaf2a20cd44f79e839935cc8262f165d79a99da609f18cc2cb80e79ebcaf8d96,False,True,False
14053,Candida albicans,ATCC FASTA archive,ATCC 14053,Candida_albicans_ATCC_14053.fasta,15172835,d2aeca403f82bfcedafcf70ed97bcd4af66fcdf86a14da6159cb5f1257bf303d,Candida_albicans_ATCC_14053.pt,2999616,e96753aac09580109be59438059ba38e1af36ae29950390f79a3cebea40b1d05,False,True,False
14126,Vibrio harveyi,ATCC FASTA archive,ATCC 14126,Vibrio_harveyi_ATCC_14126.fasta,5820194,cf4f1ca2d5c9ffc3de2cbbfd40f22c3fe1f9fe358b84d09cbb39152559ac97c1,Vibrio_harveyi_ATCC_14126.pt,5571894,8bc5d41cbdfd39e345d8acb0a7c8c1f15a7ac61d275782488fe8b50b85a325cd,False,True,False
14243,Candida krusei,ATCC FASTA archive,ATCC 14243,Candida_krusei_ATCC_14243.fasta,11059982,d0365adb0077eed795ebfc68dca9927b0950efeef455091c2dbc6d43e87bc58a,Candida_krusei_ATCC_14243.pt,4719926,3827e2f24ffa847a7dbd55272074b8d5b7293c48fa20779b9f2a270b0cf6eaf2,False,True,False
14289,Streptococcus pyogenes,ATCC FASTA archive,ATCC 14289,Streptococcus_pyogenes_ATCC_14289.fasta,1857359,d8765d9c3264411312758fa1deb73b50520c44e4c1967e00d0baac096c9de131,Streptococcus_pyogenes_ATCC_14289.pt,2999646,a882923c8c9c8a2601b50328674c53981e5fcc40e2f2759bb96d591d9a749b3f,False,True,False
14458,Staphylococcus aureus,ATCC FASTA archive,ATCC 14458,Staphylococcus_aureus_ATCC_14458.fasta,2971174,3cff6a9d4da91a76307b341f723b9acd307e439e17d5e359277a0453c6a8a31a,Staphylococcus_aureus_ATCC_14458.pt,4703577,3341028d28624923c8d7f0e78b2da0b88a0ddd67b8008e865ec43e461e2fc67f,False,True,False
14468,Mycobacterium smegmatis,ATCC FASTA archive,ATCC 14468,Mycobacterium_smegmatis_ATCC_14468.fasta,7028115,82784b4ab5500406fce538be12577236c3bf18bcd35b49ca108f2815ec258d6d,Mycobacterium_smegmatis_ATCC_14468.pt,11339171,f743f45545b275ea351617f9c87d24d6d588150adf6a924612b04323ecd23eba,False,True,True
14506,Enterococcus faecalis,ATCC FASTA archive,ATCC 14506,Enterococcus_faecalis_ATCC_14506.fasta,3075545,0660f8fe31f67d3e327a8477006a0c7ea767c894c9df391392c8867fdc5f4e6f,Enterococcus_faecalis_ATCC_14506.pt,4883801,bfa43adafca0d2c2330487c2231a3eb24c6122beca28968a7616ecedc5cfc2e9,False,True,False
14579,Bacillus cereus,ATCC FASTA archive,ATCC 14579,Bacillus_cereus_ATCC_14579.fasta,5522510,d8cc71ce09722ec61eaec14f9cc6b2e07ca9b6532e2b0e8f5a540c346e97aed4,Bacillus_cereus_ATCC_14579.pt,8881467,3cdb0b13203c766072af112eccaaa2c7b47d3a1b1956e2f77510a4160d31fbe3,False,True,False
14580,Bacillus licheniformis,ATCC FASTA archive,ATCC 14580,Bacillus_licheniformis_ATCC_14580.fasta,4295511,cf0342e1ec9466a2de661a34bdc73b4179db6f678deaf0a416b7c9fec5390e23,Bacillus_licheniformis_ATCC_14580.pt,6931806,52a7e61db258a1ed5a582cdbb95383c16b8c59045c594f5dadf5ed7738a19b17,False,True,False
14581,Priestia megaterium,ATCC FASTA archive,ATCC 14581,Priestia_megaterium_ATCC_14581.fasta,5841763,18e2f03b42d0da9a5293ebf2c9ad857205925e7d90d433625849f55ccfe60be3,Priestia_megaterium_ATCC_14581.pt,8766799,bfce9698e1bfc8d06ee392d512d16469313c522921f808169d06e3eda3938c28,False,True,True
14756,Serratia marcescens,ATCC FASTA archive,ATCC 14756,Serratia_marcescens_ATCC_14756.fasta,5144784,767d1ad45bba07d34e4155b06b4dca775df300bc6e73c818be8f952266b21899,Serratia_marcescens_ATCC_14756.pt,8308047,e510d2a64235fb259c36be5d880685d9c00751ac6a12705fdf4b278563deae0f,False,True,False
14917,Lactobacillus plantarum subsp plantarum,ATCC FASTA archive,ATCC 14917,Lactobacillus_plantarum_subsp_plantarum_ATCC_14917.fasta,3304888,99c3ccb37bbd7e1334b07e1311201c2defe1d4a0ab5aae5d40933d3cdb3ae988,Lactobacillus_plantarum_subsp_plantarum_ATCC_14917.pt,5326323,ee3a973eb8c2e9add082ae594b97add72da39fd4de4d7ffb4d883c803290f9fc,False,True,False
14931,Lactobacillus fermentum,ATCC FASTA archive,ATCC 14931,Lactobacillus_fermentum_ATCC_14931.fasta,1933394,72646600dd9c416ee84399a9507ed06c6c62270f35950c5b561031eb81ff9d65,Lactobacillus_fermentum_ATCC_14931.pt,2934115,cd4d9acdaf96547d87093995e4cbd05d91364b08999b8917aa8febbd1dac75f5,False,True,False
14990,Staphylococcus epidermidis,ATCC FASTA archive,ATCC 14990,Staphylococcus_epidermidis_ATCC_14990.fasta,2532476,85ac582c66ea1617220bef8ed6562dbf3d5284ae27b843cc757ac875a1b3cc9c,Staphylococcus_epidermidis_ATCC_14990.pt,4048306,bd6a5299505b539f4d75906fd42c3110671b38c44427f8917b25748471f8c435,False,True,False
15224,Escherichia coli,ATCC FASTA archive,ATCC 15224,Escherichia_coli_ATCC_15224.fasta,5050581,9dcfc33edf25f6a5f17560423cea49d512e7892cdb6c886245a95b475d0599bd,Escherichia_coli_ATCC_15224.pt,7996736,5b2b7a7d696ec9c98323cb0aa73a123f0e42259a45bb67077e694cb79aa56943,False,True,False
15305,Staphylococcus saprophyticus subsp saprophyticus,ATCC FASTA archive,ATCC 15305,Staphylococcus_saprophyticus_subsp_saprophyticus_ATCC_15305.fasta,2660367,767f06a58e5ec3838b2de5e0a191964ee016df80b784f2a7b9423599d4c96c70,Staphylococcus_saprophyticus_subsp_saprophyticus_ATCC_15305.pt,4130400,9445ec61f4966637b37664145f76a55279062e20fef2e0edd073f2b9e8165886,False,True,False
15308,Acinetobacter baumannii,ATCC FASTA archive,ATCC 15308,Acinetobacter_baumannii_ATCC_15308.fasta,4081842,cb637b38df2d237036b114543e4d7dbfa90e5e0e58f2d46844acaf9fbcc766f8,Acinetobacter_baumannii_ATCC_15308.pt,6342051,7fbb7644f77f52e747ae4d1adf251d7fdb62c08f70f0fd7335749763707a5f3c,False,True,False
15309,Acinetobacter lwoffii,ATCC FASTA archive,ATCC 15309,Acinetobacter_lwoffii_ATCC_15309.fasta,3462828,d761fb2e09207193dbd7e943ff17b42f0105aed0b6daf15b61fda30e20df7c4d,Acinetobacter_lwoffii_ATCC_15309.pt,5096793,2992a95fb487bd2ed911606eeb134e9cd40e87260c46316ab2e3660b5d415726,False,True,False
15313,Listeria monocytogenes,ATCC FASTA archive,ATCC 15313,Listeria_monocytogenes_ATCC_15313.fasta,2913063,f8bebe78b5c4bb5a636e2de9012472ff9027931851460a4518707618773d4a8e,Listeria_monocytogenes_ATCC_15313.pt,4703582,8f6f19cf80c16e0b53432ec4e5c0c635138ae6217c028a4073a751c19c5bb368,False,True,True
15380,Klebsiella pneumoniae subsp pneumoniae,ATCC FASTA archive,ATCC 15380,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_15380.fasta,5604035,c3f48f2a1006c19006e6530b8117e3b16bb15fc83708d1f15cdc17d54ff3adf9,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_15380.pt,8701422,cd90eabc27831f5ed505c26d154e0a2a53de03e906daeb103d2688258ce7cf7f,False,True,False
15442,Pseudomonas aeruginosa,ATCC FASTA archive,ATCC 15442,Pseudomonas_aeruginosa_ATCC_15442.fasta,6903330,bfedd322c851b7d0cea4086c4314eff18024336722c376605f0e2a150c78680c,Pseudomonas_aeruginosa_ATCC_15442.pt,11142494,d3a6f7b3437b7762a1baf75257cd2e1623c71b439318a0b346242494938ff03c,False,True,False
15483,Mycobacterium vaccae,ATCC FASTA archive,ATCC 15483,Mycobacterium_vaccae_ATCC_15483.fasta,6337256,c827426d9a98a0d256969a50437c9bac197b747e947c6d6d4dffabb12bec6bb9,Mycobacterium_vaccae_ATCC_15483.pt,9946452,b6e93519e760092daffade024645e65d45aa9883fa5510b1e05e3f2f431cc6f4,False,True,False
15597,Escherichia coli,ATCC FASTA archive,ATCC 15597,Escherichia_coli_ATCC_15597.fasta,4793394,769d169f46de9fca960ea444098279989e4bde93146c312968581575adb9065f,Escherichia_coli_ATCC_15597.pt,7587136,b2c46d2b4a296c0c3c3898b7c799c314ef6b006ea5da97946a2a41aa8a565a6b,False,True,False
15692,Pseudomonas aeruginosa,ATCC FASTA archive,ATCC 15692,Pseudomonas_aeruginosa_ATCC_15692.fasta,6395346,54a3864229fe5b9bc664ae9d3d47f1a1be376a72c9543211cb94ff96b6661b30,Pseudomonas_aeruginosa_ATCC_15692.pt,5653854,fad3ec70eb992b3237cad7561afdd4bc0c7d9e0ae430e4cb7f1a0e7b2f8d7c0f,False,True,True
15697,Bifidobacterium longum subsp infantis,ATCC FASTA archive,ATCC 15697,Bifidobacterium_longum_subsp_infantis_ATCC_15697.fasta,2880091,aea5c7bfaab6dd7028af957f198a5862e4fb0d5adde2043095d93a3a24e9759d,Bifidobacterium_longum_subsp_infantis_ATCC_15697.pt,4654569,eaa9ecb82b8f72143f86b7112df33e20e7053e494f1b1e6956d26a33f27f2c8d,False,True,False
15700,Bifidobacterium breve,ATCC FASTA archive,ATCC 15700,Bifidobacterium_breve_ATCC_15700.fasta,2313672,88153cbfa8928f68311d5283248771ed3e37219f5494abc40fb1aee29305a1ae,Bifidobacterium_breve_ATCC_15700.pt,3736921,920c532917858b785b5d4865873d59140319c2676abe0212578829692fa17b85,False,True,False
15703,Bifidobacterium adolescentis,ATCC FASTA archive,ATCC 15703,Bifidobacterium_adolescentis_ATCC_15703.fasta,2124640,b2738189b3835dc4090d77fc26da4b680e501c7592fe68f3300129e431d33e16,Bifidobacterium_adolescentis_ATCC_15703.pt,3327420,d348d0913ad8cceb1798d331c483503d6ca8446f8c8c3238fe9348b3b725d489,False,True,False
15707,Bifidobacterium longum subsp longum,ATCC FASTA archive,ATCC 15707,Bifidobacterium_longum_subsp_longum_ATCC_15707.fasta,2425116,cd4f8c2db9ef4d728e8e2f0eb11ac5c53e4db93fd5f1a485087e3728af1721f9,Bifidobacterium_longum_subsp_longum_ATCC_15707.pt,3900895,b90573091243876422aa1de85614cf05899cfce44cfa310731b1a36928907db1,False,True,False
15713,Pectobacterium carotovorum,ATCC FASTA archive,ATCC 15713,Pectobacterium_carotovorum_ATCC_15713.fasta,4877445,392d9b1dba4368c6f2250e728c5d357babdc6a0ed3c776eb2de0ca30b0432c71,Pectobacterium_carotovorum_ATCC_15713.pt,7767474,a3b51abfa829b0f30baa2d7d6ba967513f09bbc635f0d6adf63253d1b83ac56f,False,True,False
15769,Mycobacterium avium subsp avium,ATCC FASTA archive,ATCC 15769,Mycobacterium_avium_subsp_avium_ATCC_15769.fasta,4948032,655838cde127e1234bc98bc7bf89f1a4fb6b085ab67e20af00cca35c7f3384f7,Mycobacterium_avium_subsp_avium_ATCC_15769.pt,4326859,a74821af18e3931d31fbac82872ab9c87edf83b274ae6e444069bd0249b613d3,False,True,False
15947,Edwardsiella tarda,ATCC FASTA archive,ATCC 15947,Edwardsiella_tarda_ATCC_15947.fasta,3861819,525a7cfe06cf387d5f666fdca539c395cf70fd827145bafe80856d3a4f046d4a,Edwardsiella_tarda_ATCC_15947.pt,5522762,40d9737b2a0bf12ee5269f0da068259adb42a9829a820bfdb5a2cbd1eb0a0db9,False,True,False
15955,Rhizobium radiobacter,ATCC FASTA archive,ATCC 15955,Rhizobium_radiobacter_ATCC_15955.fasta,5975469,1d5ca0a92146ca9087c2f810a89c1db6c9f71fbc33f1680ce70ff9b0920c4428,Rhizobium_radiobacter_ATCC_15955.pt,4556121,685466eba54c5f00378d89509600fff805f177f509ef54ca64eabd9d946c0ff1,False,True,False
15987,Actinomyces viscosus,ATCC FASTA archive,ATCC 15987,Actinomyces_viscosus_ATCC_15987.fasta,3519111,5fa21421651852c65fbd564054029860e31122387271c5d6faf0e8ea3cef57ec,Actinomyces_viscosus_ATCC_15987.pt,5211476,5f29ca00f515ee39130824408abb57e04be1738d0492289b638907b679bb2643,False,True,False
16404,Aspergillus brasiliensis,ATCC FASTA archive,ATCC 16404,Aspergillus_brasiliensis_ATCC_16404.fasta,38241191,0fd9a5dc17bafed3acab68a0840d8e14e96aedf31d9e9d0b9fa950e5254f39d6,Aspergillus_brasiliensis_ATCC_16404.pt,10667432,b1739063ba69db95f58f7deb8c423addb62426798ceeb22e11054c03fd0d0629,False,True,False
17616,Burkholderia multivorans,ATCC FASTA archive,ATCC 17616,Burkholderia_multivorans_ATCC_17616.fasta,7125432,f8662d257c080909bb926d49c177200d1b2d8810fc5a5b0aa9c4d0f04fd9c446,Burkholderia_multivorans_ATCC_17616.pt,5653928,62f8184da0e86fe9a96d88ea78d8da3176e5aa723e8fb5f21a9d4f2313f2dc93,False,True,False
17749,Vibrio alginolyticus,ATCC FASTA archive,ATCC 17749,Vibrio_alginolyticus_ATCC_17749.fasta,5244996,afeb4ce7e6de18aa7f5d593c9ac537aee29cb4496c3ad92a81b34a152f83f150,Vibrio_alginolyticus_ATCC_17749.pt,5490004,f4e5888c288c49a7fdb5c5844054531ec407f7923e6818f8354636ea9a74e297,False,True,True
17765,Burkholderia cepacia,ATCC FASTA archive,ATCC 17765,Burkholderia_cepacia_ATCC_17765.fasta,7859533,e928ac87fe003218b40ddebb0bfaa2acf881dfade62ae82ea82b1cd6e372286a,Burkholderia_cepacia_ATCC_17765.pt,5686612,8739eb6a637827093fddf24793c4ed987abe037937cb0f42d683cc46ed4ad356,False,True,False
17802,Vibrio parahaemolyticus,ATCC FASTA archive,ATCC 17802,Vibrio_parahaemolyticus_ATCC_17802.fasta,5232935,1385a41ffd2508416277ce5fa3cb2f2f4698a840af03dfb841ef8a621e5f98f1,Vibrio_parahaemolyticus_ATCC_17802.pt,5391779,5780e928bd817c83628b177a3d8e98aeced12d09a37d6968082f7139e3332dc1,False,True,False
17908,Acinetobacter junii,ATCC FASTA archive,ATCC 17908,Acinetobacter_junii_ATCC_17908.fasta,3420127,1ff50c2981f8e01f95abaac240e29cabeeee632ee4f6f7f03ba4ad18627e7cd9,Acinetobacter_junii_ATCC_17908.pt,2491727,d6c81dc9b03702599dd9d72b26a6b4a86c46e24d02d3952fd071b79eb16b7772,False,True,False
17961,Acinetobacter baumannii,ATCC FASTA archive,ATCC 17961,Acinetobacter_baumannii_ATCC_17961.fasta,4050848,d6e927b64c303a764c3b605a8a89ef0f24d93af57751a83b966cbaf37cf3b5fb,Acinetobacter_baumannii_ATCC_17961.pt,6522275,0bade4882345fdb7235977d354d2582cd021993cb6284851a9b6e03bb69e936d,False,True,False
17978,Acinetobacter baumannii,ATCC FASTA archive,ATCC 17978,Acinetobacter_baumannii_ATCC_17978.fasta,4144055,3c6949b64cb50b59cf01f94586c4f743c1cb419d29e9eb6cd3c75d393c45eaf7,Acinetobacter_baumannii_ATCC_17978.pt,6407587,6a957eb667a18f3f52ee1c62d04935b165514adab64b7ece7d9c790b6fce0660,True,True,True
17981,Mycoplasma hyorhinis,ATCC FASTA archive,ATCC 17981,Mycoplasma_hyorhinis_ATCC_17981.fasta,853633,eef1fdb56ce0750c8b0cd4a1d0a3e2e90f34d7dc4384464e47053c77233088ff,Mycoplasma_hyorhinis_ATCC_17981.pt,1377620,127cdd244a23d352b0466071d0da63a19e0d5c8e5678ad1c00cc03a5c5089a12,False,True,False
17991,Serratia marcescens,ATCC FASTA archive,ATCC 17991,Serratia_marcescens_ATCC_17991.fasta,5188553,f9c797227e24caa16adcd584e5175a3092da221890fc118b505c4741bc598a1c,Serratia_marcescens_ATCC_17991.pt,7980367,8d2f888cce8b4febb045dbf0295b6a0812d7ba3a3fb5cf0e37ecbe5f5e7c10fe,False,True,False
18804,Candida albicans,ATCC FASTA archive,ATCC 18804,Candida_albicans_ATCC_18804.fasta,14945991,6d27e361369be7058caf9171c10ac3ad9ac49234519e68bb8a80de7b381b2410,Candida_albicans_ATCC_18804.pt,4195648,01fd9dc9b1a9d94e4d9d187e3958ef878c15cdd70ce445732258314f0ec2da29,False,True,False
19108,Vibrio sp,ATCC FASTA archive,ATCC 19108,Vibrio_sp_ATCC_19108.fasta,5388967,684375b50344d8a038b3704c4a82d9fe8a058f544b961bb6c122ccc2b6670a29,Vibrio_sp_ATCC_19108.pt,5850333,7f15d0153d55c5616fe7acadfc3d6178bee6fc2b3540d2160f4fe1c818be5b2f,False,True,False
19111,Listeria monocytogenes,ATCC FASTA archive,ATCC 19111,Listeria_monocytogenes_ATCC_19111.fasta,2925421,9d3c5b086f9b9c3db355f14dd3d4965e1a24203c50dfae4863c302d8ca5ce845,Listeria_monocytogenes_ATCC_19111.pt,2475358,174dcf70479580e2a2e3d60f553562ce30a296792a18bb1dac32f06faacf1c4d,False,True,False
19112,Listeria monocytogenes,ATCC FASTA archive,ATCC 19112,Listeria_monocytogenes_ATCC_19112.fasta,3059845,b98ce3c7befe05743b05dce23a3764d6565b4b6a9969dd24fa72ab2b72bbab23,Listeria_monocytogenes_ATCC_19112.pt,4883806,3e8863fa72d61e1a53f0ff2694a31582a3aab8e892e6ba526383d69ac1212b70,False,True,False
19113,Listeria monocytogenes,ATCC FASTA archive,ATCC 19113,Listeria_monocytogenes_ATCC_19113.fasta,2957197,16f78340c15afcc4202f337f829e9974573a188e2617c907045ee947ffdef969,Listeria_monocytogenes_ATCC_19113.pt,4736350,f782f9a4b84384c6a0cfda6d1ada7da74cccb9bc44a0b62f4dc4d9821fc65ffc,False,True,False
19114,Listeria monocytogenes,ATCC FASTA archive,ATCC 19114,Listeria_monocytogenes_ATCC_19114.fasta,3029432,b927a51be993d5fd4893372a7c20715e89bc96cd6fced3e00515691c672bd0de,Listeria_monocytogenes_ATCC_19114.pt,4883806,9e435e8435581bfc47d70630da4b35bd98193c4a4f3942668797f1eb5a10246f,False,True,False
19115,Listeria monocytogenes,ATCC FASTA archive,ATCC 19115,Listeria_monocytogenes_ATCC_19115.fasta,3000253,2f88a2343e9eca1631ac1925755caf7ed491d586de812d4a31c1ce7dc4567f91,Listeria_monocytogenes_ATCC_19115.pt,4851038,e127c3ce435273924f679a3350adb15aebc1064ff2c6c47458666632fa129541,False,True,True
19118,Listeria monocytogenes,ATCC FASTA archive,ATCC 19118,Listeria_monocytogenes_ATCC_19118.fasta,2991663,c8f760784313368f2e05b53c3cd0f4fc8756ac6fb9c875d736b13e8142e06708,Listeria_monocytogenes_ATCC_19118.pt,4834654,4e5ac3dd2eb1cfbde384b06526e2230e633749f49ffc6ca81bd447dac90f7911,False,True,False
19119,Listeria ivanovii subsp ivanovii,ATCC FASTA archive,ATCC 19119,Listeria_ivanovii_subsp_ivanovii_ATCC_19119.fasta,2968307,75d867191c243889a612f9d06bccb376b669eb5e751dbfdf78863ab9971edecc,Listeria_ivanovii_subsp_ivanovii_ATCC_19119.pt,4785616,723f69234eccf9170e60d92a2b5120b3b6d2cff5d7f3784559a6ef8e54bd05da,False,True,False
19120,Listeria grayi,ATCC FASTA archive,ATCC 19120,Listeria_grayi_ATCC_19120.fasta,2659376,972bd5897fda1dec68296f409e9a78abfa808fda8cb3f98ebba4d424b77561cb,Listeria_grayi_ATCC_19120.pt,4179254,95e79d4211bc770c5fe06adb69784ab825842cf90399c16373db1b50fbb92a86,False,True,False
19213,Priestia megaterium,ATCC FASTA archive,ATCC 19213,Priestia_megaterium_ATCC_19213.fasta,5594505,e0367556b35db50dbce6c3dcfc812ea91eb2b197d4667a26d76de8563f917a14,Priestia_megaterium_ATCC_19213.pt,6866255,f9619d02f62098499ee8c7eff39920400ae67ef5f23b4688d256f26416a7d522,False,True,False
19257,Lactococcus cremoris,ATCC FASTA archive,ATCC 19257,Lactococcus_cremoris_ATCC_19257.fasta,2614444,56f0d2732dfae88fd5c7b0b05d47764babd3eefaf73ebe943888c36e7be4f811,Lactococcus_cremoris_ATCC_19257.pt,4015444,f6749451175aecebbadf83178ad3f8a9cecb1f7749789ca05063308b4d13b206,False,True,False
19264,Listonella anguillarum,ATCC FASTA archive,ATCC 19264,Listonella_anguillarum_ATCC_19264.fasta,4411508,00d17ea89fc62614b9507b4633eacd96723d5e4ec8e67033a00853753f24d968,Listonella_anguillarum_ATCC_19264.pt,5244254,a463b011bb4b29f91b8be2b6b884a95c8a4fafae9d542a02c7747254af91bdc8,False,True,True
19404,Clostridium sporogenes,ATCC FASTA archive,ATCC 19404,Clostridium_sporogenes_ATCC_19404.fasta,4186641,1cf2d8659e140a7bb6f7dacff777152021f9edc20a8e76e5a8163ded17ca2f2a,Clostridium_sporogenes_ATCC_19404.pt,6751582,57d27a9072b9cff1ad3af33f0927d9250d2a3b78f3efb61c82ef7a1ac641d1a3,False,True,False
19410,Corynebacterium pseudotuberculosis,ATCC FASTA archive,ATCC 19410,Corynebacterium_pseudotuberculosis_ATCC_19410.fasta,2377617,5647faba5f5a4c318adc9845c2b1bf7938b602e522be27734718a24ac9d91187,Corynebacterium_pseudotuberculosis_ATCC_19410.pt,3835354,5edf0f9987fcffd9534800a5be6c99b25bb219c3205c3df1f2380c28511bab10,False,True,False
19412,Corynebacterium renale,ATCC FASTA archive,ATCC 19412,Corynebacterium_renale_ATCC_19412.fasta,2374094,f425e33fe8b005ea5d3791c3363120bffad050fbdc95d02fdcacba62148ad953,Corynebacterium_renale_ATCC_19412.pt,3835230,d612b9767a9aae91ab091e5650ef22d80bafc4e0730a0036e92308af3cbddbb8,False,True,False
